VEMCO DATA LOG,2.0.0,fathom_connect-4.0.2-20240717-2071e7-release,vdatapi-10.6.0-20240716-1903df-release
RECORD TYPE,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD
ATTITUDE_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Tilt (deg)
BATTERY_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Battery Position,Battery Type,Battery Serial Number,Battery Voltage (V),Battery Remaining (%)
CFG_CHANNEL_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Channel,Detection Type,Frequency (kHz),Blanking (ms),Map ID,Coding ID
CFG_STATION_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Station Name,Latitude (deg),Longitude (deg)
CFG_STUDY_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Description
CFG_TRANSMITTER_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Transmission Type,Full ID,ID,Power Level,Min Delay (s),Max Delay (s)
CLOCK_REF_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,External Time (UTC),External Difference (s),Source
CLOCK_SET_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Prior Device Time (UTC),Prior Difference (s),Source
DATA_ERROR_DESC,Type,Error,Page,Offset,Description
DATA_SOURCE_FILE_DESC,File Name,UUID,Type,Size,State
DEPTH_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Depth (m)
DEPTH_STATS_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Depth Min (m),Depth Max (m),Depth Mean (m),Sample Count,Accumulation Period (s)
DET_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Channel,Detection Type,Full ID,ID,Raw Data,Transmitter Serial,Signal Strength (dB),Noise (dB),Gain (dB),Quality Score,Station Name,Latitude,Longitude,GPS HDOP
DET,2024-07-29 18:36:31.06401,2024-07-29 18:36:30.834315,,-0.229694855,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:36:36.064132,2024-07-29 18:36:35.834351,,-0.229780131,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:36:41.064254,2024-07-29 18:36:40.834388,,-0.229865407,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:36:47.179946,2024-07-29 18:36:46.949976,,-0.229969709,HR2-180,461360,1,PPM_SELF,A180-1702-62360,62360,,,,,,,,,,
DET,2024-07-29 18:36:51.064514,2024-07-29 18:36:50.834478,,-0.230035959,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:36:56.064651,2024-07-29 18:36:55.834529,,-0.230121235,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:37:01.064773,2024-07-29 18:37:00.834566,,-0.230206511,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:37:06.06491,2024-07-29 18:37:05.834618,,-0.230291788,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:37:11.065032,2024-07-29 18:37:10.834654,,-0.230377064,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:37:16.065139,2024-07-29 18:37:15.834676,,-0.230462339,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:37:18.740753,2024-07-29 18:37:18.510245,,-0.230507971,HR2-180,461360,1,PPM_SELF,A180-1702-62360,62360,,,,,,,,,,
DET,2024-07-29 18:37:21.065277,2024-07-29 18:37:20.834729,,-0.230547616,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:37:26.065399,2024-07-29 18:37:25.834766,,-0.230632892,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:37:31.065536,2024-07-29 18:37:30.834817,,-0.230718168,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:37:36.065658,2024-07-29 18:37:35.834854,,-0.230803444,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:37:41.06578,2024-07-29 18:37:40.834891,,-0.230888720,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:37:46.065917,2024-07-29 18:37:45.834943,,-0.230973996,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:37:50.301544,2024-07-29 18:37:50.070497,,-0.231046234,HR2-180,461360,1,PPM_SELF,A180-1702-62360,62360,,,,,,,,,,
DET,2024-07-29 18:37:51.06604,2024-07-29 18:37:50.83498,,-0.231059272,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:37:56.066177,2024-07-29 18:37:55.835032,,-0.231144548,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:38:01.066299,2024-07-29 18:38:00.835069,,-0.231229824,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:38:06.066436,2024-07-29 18:38:05.83512,,-0.231315100,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:38:11.066558,2024-07-29 18:38:10.835157,,-0.231400376,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:38:16.066665,2024-07-29 18:38:15.835179,,-0.231485652,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:38:21.862365,2024-07-29 18:38:21.63078,,-0.231584497,HR2-180,461360,1,PPM_SELF,A180-1702-62360,62360,,,,,,,,,,
DET,2024-07-29 18:38:26.066925,2024-07-29 18:38:25.835268,,-0.231656204,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:38:31.067077,2024-07-29 18:38:30.835335,,-0.231741481,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:38:36.067184,2024-07-29 18:38:35.835357,,-0.231826757,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:38:41.067306,2024-07-29 18:38:40.835393,,-0.231912033,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:38:46.067443,2024-07-29 18:38:45.835445,,-0.231997309,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:38:51.067565,2024-07-29 18:38:50.835482,,-0.232082585,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:38:53.423156,2024-07-29 18:38:53.191033,,-0.232122759,HR2-180,461360,1,PPM_SELF,A180-1702-62360,62360,,,,,,,,,,
DET,2024-07-29 18:38:56.067703,2024-07-29 18:38:55.835535,,-0.232167861,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:39:01.067825,2024-07-29 18:39:00.835571,,-0.232253137,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:39:06.067962,2024-07-29 18:39:05.835623,,-0.232338413,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:39:11.068084,2024-07-29 18:39:10.83566,,-0.232423689,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:39:16.068206,2024-07-29 18:39:15.835697,,-0.232508965,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:39:21.068344,2024-07-29 18:39:20.835749,,-0.232594241,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:39:24.983963,2024-07-29 18:39:24.751301,,-0.232661021,HR2-180,461360,1,PPM_SELF,A180-1702-62360,62360,,,,,,,,,,
DET,2024-07-29 18:39:26.068466,2024-07-29 18:39:25.835786,,-0.232679517,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:39:31.068603,2024-07-29 18:39:30.835838,,-0.232764794,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:39:36.068725,2024-07-29 18:39:35.835874,,-0.232850070,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:39:41.068832,2024-07-29 18:39:40.835896,,-0.232935345,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:39:46.068984,2024-07-29 18:39:45.835963,,-0.233020622,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:39:51.069091,2024-07-29 18:39:50.835985,,-0.233105898,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:39:56.544769,2024-07-29 18:39:56.311569,,-0.233199284,HR2-180,461360,1,PPM_SELF,A180-1702-62360,62360,,,,,,,,,,
DIAG_HR2,2024-07-29 18:40:00,2024-07-29 18:39:59.766741,,-0.233258212,HR2-180,461360,173,20,1,4,16,2,16,2,12
TEMP,2024-07-29 18:40:00,2024-07-29 18:39:59.766741,,-0.233258212,HR2-180,461360,25.2,26.2
ATTITUDE,2024-07-29 18:40:00,2024-07-29 18:39:59.766741,,-0.233258212,HR2-180,461360,173
DET,2024-07-29 18:40:01.069351,2024-07-29 18:40:00.836074,,-0.233276450,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:40:06.069473,2024-07-29 18:40:05.836111,,-0.233361726,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:40:11.06961,2024-07-29 18:40:10.836162,,-0.233447002,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:40:16.069732,2024-07-29 18:40:15.836199,,-0.233532278,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:40:21.069869,2024-07-29 18:40:20.836251,,-0.233617554,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:40:26.069992,2024-07-29 18:40:25.836289,,-0.233702830,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:40:28.10556,2024-07-29 18:40:27.871822,,-0.233737546,HR2-180,461360,1,PPM_SELF,A180-1702-62360,62360,,,,,,,,,,
DET,2024-07-29 18:40:31.070114,2024-07-29 18:40:30.836325,,-0.233788106,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:40:36.070251,2024-07-29 18:40:35.836377,,-0.233873382,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:40:41.070373,2024-07-29 18:40:40.836414,,-0.233958658,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:40:46.07051,2024-07-29 18:40:45.836466,,-0.234043935,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:40:51.070632,2024-07-29 18:40:50.836502,,-0.234129211,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:40:56.07077,2024-07-29 18:40:55.836555,,-0.234214487,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:40:59.666381,2024-07-29 18:40:59.432105,,-0.234275809,HR2-180,461360,1,PPM_SELF,A180-1702-62360,62360,,,,,,,,,,
DET,2024-07-29 18:41:01.070877,2024-07-29 18:41:00.836577,,-0.234299763,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:41:06.070999,2024-07-29 18:41:05.836613,,-0.234385038,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:41:11.071136,2024-07-29 18:41:10.836665,,-0.234470315,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:41:15.796691,2024-07-29 18:41:15.56214,,-0.234550908,HR2-180,461360,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-29 18:41:16.071258,2024-07-29 18:41:15.836702,,-0.234555591,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:41:21.071395,2024-07-29 18:41:20.836754,,-0.234640867,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:41:26.071517,2024-07-29 18:41:25.83679,,-0.234726143,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:41:31.227172,2024-07-29 18:41:30.992357,,-0.234814071,HR2-180,461360,1,PPM_SELF,A180-1702-62360,62360,,,,,,,,,,
DET,2024-07-29 18:41:36.071777,2024-07-29 18:41:35.83688,,-0.234896695,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:41:41.071899,2024-07-29 18:41:40.836917,,-0.234981971,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:41:46.072036,2024-07-29 18:41:45.836968,,-0.235067247,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:41:51.072158,2024-07-29 18:41:50.837005,,-0.235152523,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:41:56.072296,2024-07-29 18:41:55.837058,,-0.235237800,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:42:02.787979,2024-07-29 18:42:02.552626,,-0.235352334,HR2-180,461360,1,PPM_SELF,A180-1702-62360,62360,,,,,,,,,,
DET,2024-07-29 18:42:06.072555,2024-07-29 18:42:05.837146,,-0.235408352,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:42:11.072677,2024-07-29 18:42:10.837183,,-0.235493628,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:42:16.072784,2024-07-29 18:42:15.837205,,-0.235578903,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:42:21.072937,2024-07-29 18:42:20.837272,,-0.235664180,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:42:26.073043,2024-07-29 18:42:25.837293,,-0.235749456,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:42:31.073196,2024-07-29 18:42:30.837361,,-0.235834732,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:42:34.3488,2024-07-29 18:42:34.112909,,-0.235890597,HR2-180,461360,1,PPM_SELF,A180-1702-62360,62360,,,,,,,,,,
DET,2024-07-29 18:42:36.073303,2024-07-29 18:42:35.837382,,-0.235920008,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:42:41.073425,2024-07-29 18:42:40.837419,,-0.236005284,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:42:46.073562,2024-07-29 18:42:45.837471,,-0.236090560,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:42:48.98236,2024-07-29 18:42:48.746219,,-0.236140169,HR2-180,461360,3,HR,H170-1802-62358,62358,,,79.2,30.4,,5,,,,
DET,2024-07-29 18:42:51.073684,2024-07-29 18:42:50.837508,,-0.236175836,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:42:56.073822,2024-07-29 18:42:55.83756,,-0.236261112,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:43:01.073944,2024-07-29 18:43:00.837597,,-0.236346388,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:43:05.909591,2024-07-29 18:43:05.673162,,-0.236428859,HR2-180,461360,1,PPM_SELF,A180-1702-62360,62360,,,,,,,,,,
DET,2024-07-29 18:43:11.074203,2024-07-29 18:43:10.837686,,-0.236516941,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:43:16.074325,2024-07-29 18:43:15.837722,,-0.236602216,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:43:21.074462,2024-07-29 18:43:20.837774,,-0.236687493,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:43:26.074584,2024-07-29 18:43:25.837811,,-0.236772769,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:43:31.074722,2024-07-29 18:43:30.837863,,-0.236858045,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:43:37.470397,2024-07-29 18:43:37.233429,,-0.236967122,HR2-180,461360,1,PPM_SELF,A180-1702-62360,62360,,,,,,,,,,
DET,2024-07-29 18:43:41.074951,2024-07-29 18:43:40.837922,,-0.237028597,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:43:43.982223,2024-07-29 18:43:43.745144,,-0.237078180,HR2-180,461360,3,HR,H170-1802-62358,62358,,,83.8,31.8,,3,,,,
DET,2024-07-29 18:43:46.075103,2024-07-29 18:43:45.837989,,-0.237113873,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:43:51.07521,2024-07-29 18:43:50.83801,,-0.237199149,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:43:56.075347,2024-07-29 18:43:55.838062,,-0.237284425,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:44:01.075469,2024-07-29 18:44:00.838099,,-0.237369701,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:44:06.075592,2024-07-29 18:44:05.838137,,-0.237454977,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:44:09.031204,2024-07-29 18:44:08.793698,,-0.237505384,HR2-180,461360,1,PPM_SELF,A180-1702-62360,62360,,,,,,,,,,
DET,2024-07-29 18:44:11.075729,2024-07-29 18:44:10.838188,,-0.237540253,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:44:16.075851,2024-07-29 18:44:15.838225,,-0.237625529,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:44:21.075988,2024-07-29 18:44:20.838277,,-0.237710805,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:44:26.07611,2024-07-29 18:44:25.838313,,-0.237796081,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:44:31.076232,2024-07-29 18:44:30.83835,,-0.237881357,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:44:36.07637,2024-07-29 18:44:35.838403,,-0.237966634,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:44:40.591995,2024-07-29 18:44:40.353951,,-0.238043647,HR2-180,461360,1,PPM_SELF,A180-1702-62360,62360,,,,,,,,,,
DET,2024-07-29 18:44:41.076477,2024-07-29 18:44:40.838425,,-0.238051909,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:44:46.076629,2024-07-29 18:44:45.838491,,-0.238137186,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:44:51.076736,2024-07-29 18:44:50.838513,,-0.238222462,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:44:56.076889,2024-07-29 18:44:55.838581,,-0.238307738,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:45:01.076995,2024-07-29 18:45:00.838601,,-0.238393014,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:45:06.077117,2024-07-29 18:45:05.838638,,-0.238478290,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:45:12.152816,2024-07-29 18:45:11.914234,,-0.238581909,HR2-180,461360,1,PPM_SELF,A180-1702-62360,62360,,,,,,,,,,
DET,2024-07-29 18:45:16.077377,2024-07-29 18:45:15.838728,,-0.238648842,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:45:21.077514,2024-07-29 18:45:20.838779,,-0.238734118,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:45:26.077636,2024-07-29 18:45:25.838816,,-0.238819394,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:45:31.077758,2024-07-29 18:45:30.838853,,-0.238904670,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:45:36.077896,2024-07-29 18:45:35.838906,,-0.238989946,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:45:41.078018,2024-07-29 18:45:40.838942,,-0.239075222,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:45:43.713607,2024-07-29 18:45:43.474486,,-0.239120172,HR2-180,461360,1,PPM_SELF,A180-1702-62360,62360,,,,,,,,,,
DET,2024-07-29 18:45:46.078155,2024-07-29 18:45:45.838994,,-0.239160499,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:45:51.078277,2024-07-29 18:45:50.839031,,-0.239245775,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:45:56.078414,2024-07-29 18:45:55.839082,,-0.239331051,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:46:01.078536,2024-07-29 18:46:00.839119,,-0.239416327,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:46:06.078643,2024-07-29 18:46:05.839141,,-0.239501603,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:46:11.078796,2024-07-29 18:46:10.839209,,-0.239586879,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:46:15.274414,2024-07-29 18:46:15.034755,,-0.239658434,HR2-180,461360,1,PPM_SELF,A180-1702-62360,62360,,,,,,,,,,
DET,2024-07-29 18:46:16.078903,2024-07-29 18:46:15.83923,,-0.239672155,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:46:20.782241,2024-07-29 18:46:20.542488,,-0.239752369,HR2-180,461360,2,PPM,A180-1702-62358,62358,,,,,,,,,,
DET,2024-07-29 18:46:21.079055,2024-07-29 18:46:20.839297,,-0.239757431,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:46:26.079162,2024-07-29 18:46:25.839319,,-0.239842707,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:46:31.079284,2024-07-29 18:46:30.839356,,-0.239927983,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:46:36.079421,2024-07-29 18:46:35.839407,,-0.240013259,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:46:41.079544,2024-07-29 18:46:40.839445,,-0.240098535,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:46:46.835235,2024-07-29 18:46:46.595038,,-0.240196697,HR2-180,461360,1,PPM_SELF,A180-1702-62360,62360,,,,,,,,,,
DET,2024-07-29 18:46:51.079803,2024-07-29 18:46:50.839533,,-0.240269087,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:46:56.07994,2024-07-29 18:46:55.839585,,-0.240354364,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:47:01.080062,2024-07-29 18:47:00.839622,,-0.240439640,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:47:06.080184,2024-07-29 18:47:05.839659,,-0.240524916,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:47:11.080322,2024-07-29 18:47:10.839711,,-0.240610192,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:47:16.080444,2024-07-29 18:47:15.839748,,-0.240695468,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:47:18.396026,2024-07-29 18:47:18.155291,,-0.240734960,HR2-180,461360,1,PPM_SELF,A180-1702-62360,62360,,,,,,,,,,
DET,2024-07-29 18:47:21.080581,2024-07-29 18:47:20.8398,,-0.240780744,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:47:26.080703,2024-07-29 18:47:25.839836,,-0.240866020,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:47:31.08081,2024-07-29 18:47:30.839858,,-0.240951296,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:47:36.080947,2024-07-29 18:47:35.83991,,-0.241036572,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
DET,2024-07-29 18:47:41.081069,2024-07-29 18:47:40.839947,,-0.241121848,HR2-180,461360,3,HR_SELF,H170-1802-62360,62360,,,,,,10,,,,
